Frequency,psd
3592137.9389269296,0.035748198391558544
3592382.0786206108,0.028339838930983158
3592626.218314292,0.023602469622196684
3592870.3580079726,0.020406188719331045
3593114.4977016537,0.017701863433209328
3593358.6373953344,0.015242118540379823
3593602.7770890156,0.01295083233671547
3593846.9167826967,0.010744729290977292
3594091.0564763774,0.008733803852772698
3594335.1961700586,0.007091212653138779
3594579.3358637397,0.005818647428841195
3594823.4755574204,0.004863373819598518
3595067.6152511016,0.0042360720782563255
3595311.7549447827,0.0038109999938330114
3595555.8946384634,0.003430949232759009
3595800.0343321445,0.003181399376796956
3596044.174025825,0.003235236996514859
3596288.3137195064,0.0036336565057615428
3596532.4534131875,0.004320861152086561
3596776.593106868,0.005200276143001295
3597020.7328005494,0.006124071983615947
3597264.87249423,0.006947965897442052
3597509.012187911,0.007578181040969814
3597753.1518815923,0.00795601572646637
3597997.291575273,0.008056347930192484
3598241.431268954,0.007876690700245298
3598485.5709626353,0.007441998120408355
3598729.710656316,0.006799551801227377
3598973.850349997,0.0060230576891568965
3599217.9900436783,0.005210025569308205
3599462.129737359,0.004535589706793408
3599706.26943104,0.004479364308624723
3599950.409124721,0.0057214391733646786
3600194.548818402,0.009059103365687826
3600438.688512083,0.015164934076783987
3600682.828205764,0.024166518888561375
3600926.967899445,0.03603206648516499
3601171.107593126,0.050462022958221234
3601415.247286807,0.0665952361826412
3601659.386980488,0.08338198079552243
3601903.526674169,0.09952545483506621
3602147.66636785,0.11342356348270133
3602391.806061531,0.12356539184759399
3602635.9457552116,0.1288433830174295
3602880.085448893,0.12868770433842516
3603124.225142574,0.12312035465475278
3603368.3648362546,0.11275395958417626
3603612.504529936,0.09872365435701648
3603856.6442236165,0.08256079459952359
3604100.7839172976,0.06594746277793614
3604344.9236109788,0.05028887555898416
3604589.0633046594,0.03663136949633261
3604833.2029983406,0.02557315045814365
3605077.3426920217,0.01765529944347667
3605321.4823857024,0.013354576784573136
3605565.6220793836,0.012346749811808083
3605809.7617730647,0.013860070979177935
3606053.9014667454,0.017046640050873058
3606298.0411604266,0.020871434417010462
3606542.1808541073,0.02441289825112275
3606786.3205477884,0.02716315559431609
3607030.4602414696,0.02884449461153056
3607274.5999351502,0.029295420488801113
3607518.7396288314,0.028491780886687038
3607762.8793225125,0.026546157043993643
3608007.019016193,0.023680259489249678
3608251.1587098744,0.020634604994981584
3608495.2984035555,0.01820042629946604
3608739.438097236,0.01668818546263698
3608983.5777909174,0.016318973730587147
3609227.717484598,0.01717083096766589
3609471.857178279,0.019113463707330636
3609715.9968719603,0.021457743210909902
3609960.136565641,0.023393300143520646
3610204.276259322,0.02451123320704182
3610448.415953003,0.024583073398916105
3610692.555646684,0.023581847788609778
3610936.695340365,0.02161481116458494
3611180.835034046,0.018885021686605996
3611424.974727727,0.015669297541668445
3611669.114421408,0.01229570557896044
3611913.254115089,0.00911689809717936
3612157.39380877,0.0064784606377213255
3612401.533502451,0.004670941519360303
3612645.673196132,0.003949075941062169
3612889.812889813,0.004084779658828974
3613133.9525834937,0.004743872024121007
3613378.092277175,0.005961816366921696
3613622.231970856,0.007685010383373436
3613866.3716645367,0.0098945816374994
3614110.511358218,0.012520193914105748
3614354.651051899,0.015320441264448703
3614598.7907455796,0.01802329805733273
3614842.930439261,0.020345697202430943
3615087.070132942,0.022041373830407884
3615331.2098266226,0.022926132257863288
3615575.349520304,0.022899890230277054
3615819.4892139845,0.02197231700976525
3616063.6289076656,0.020254419288546113
3616307.7686013468,0.017938016596374604
3616551.9082950274,0.01527316200444448
3616796.0479887086,0.01317761823740636
3617040.1876823893,0.012505831721825011
3617284.3273760704,0.013260945587686021
3617528.4670697516,0.015219614399812481
3617772.6067634323,0.018190490009244484
3618016.7464571134,0.021864430768036902
3618260.8861507946,0.025688315996316213
3618505.0258444753,0.029016250280547023
3618749.1655381564,0.031302106854852615
3618993.3052318376,0.0322488432524011
3619237.4449255182,0.03171744938371521
3619481.5846191994,0.02975211530965334
3619725.72431288,0.026560173368908493
3619969.864006561,0.02248384351603004
3620214.0037002424,0.01796236668511192
3620458.143393923,0.013469700029924744
3620702.283087604,0.009471431483318318
3620946.4227812854,0.006387115228746687
3621190.562474966,0.00453524790474194
3621434.702168647,0.0034480866057119697
3621678.8418623284,0.0025714409458191534
3621922.981556009,0.0019946644013245085
3622167.12124969,0.0017835588244670408
3622411.260943371,0.001766629562609992
3622655.400637052,0.00175298972483591
3622899.540330733,0.0017405774284056097
3623143.680024414,0.0017247037093762047
3623387.819718095,0.0017022878338718989
3623631.9594117757,0.0016728486351797467
3623876.099105457,0.0016412980536004568
3624120.238799138,0.0016103415018331318
3624364.3784928187,0.0015781461601741265
3624608.5181865,0.0015431668554354988
3624852.657880181,0.0015062134096322372
3625096.7975738617,0.0014780880602293656
3625340.937267543,0.0014612610486845062
3625585.076961224,0.0014483328379365779
3625829.2166549047,0.0014327698568527558
3626073.356348586,0.0014129521013696161
3626317.4960422665,0.0014003137450157438
3626561.6357359476,0.001406223473327653
3626805.775429629,0.0014384934271634425
3627049.9151233095,0.0015004338251586868
3627294.0548169906,0.0015837428789853003
3627538.194510672,0.0016748268063244975
3627782.3342043525,0.0017617460436160776
3628026.4738980336,0.0018364734818943351
3628270.6135917148,0.0018929824383740607
3628514.7532853954,0.0019204467119069146
3628758.8929790766,0.0019109471218550778
3629003.0326727573,0.001865534544148395
3629247.1723664384,0.0017884411877375772
3629491.3120601196,0.0016859825180949028
3629735.4517538003,0.0015650892995483778
3629979.5914474814,0.0014448639085213738
3630223.731141162,0.0013471650249489153
3630467.8708348433,0.0012871353193500967
3630712.0105285244,0.0012756547430845533
3630956.150222205,0.0013070699616586912
3631200.2899158862,0.00135689226982795
3631444.4296095674,0.001413052037030571
3631688.569303248,0.0015381765303346812
3631932.708996929,0.001836617215852862
3632176.8486906104,0.0023655349985539226
3632420.988384291,0.0031309872014049916
3632665.128077972,0.00414021814412191
3632909.267771653,0.0054222591724682745
3633153.407465334,0.006984157169272143
3633397.547159015,0.008768508366329905
3633641.686852696,0.010652046315715522
3633885.826546377,0.012468429250155219
3634129.9662400577,0.014038821240967267
3634374.105933739,0.0151980047770411
3634618.24562742,0.015814606104900986
3634862.385321101,0.01582356965283345
3635106.525014782,0.015230107753153782
3635350.664708463,0.014105810961939705
3635594.8044021437,0.012580011073231256
3635838.944095825,0.01081838485636187
3636083.083789506,0.009004630617283405
3636327.2234831867,0.007310506342131526
3636571.363176868,0.005897087629074593
3636815.5028705485,0.004909490835566632
3637059.6425642297,0.004549106368786929
3637303.782257911,0.005249029459823515
3637547.9219515915,0.007453295989187661
3637792.0616452727,0.011490161859689235
3638036.201338954,0.01750127341094046
3638280.3410326345,0.02527060759662411
3638524.4807263156,0.0345588785353058
3638768.620419997,0.045068021224518307
3639012.7601136775,0.056304998222093325
3639256.8998073586,0.06759351860044208
3639501.0395010393,0.07801306177419685
3639745.1791947205,0.08653945706925607
3639989.3188884016,0.09225101571157135
3640233.4585820823,0.0945268318357852
3640477.5982757634,0.09311878380979306
3640721.7379694446,0.08817573919209137
3640965.8776631253,0.08018991072640337
3641210.0173568064,0.06993719701018941
3641454.157050487,0.05850460447442789
3641698.2967441683,0.047061585814326526
3641942.4364378494,0.03643735391328233
3642186.57613153,0.02721442895537679
3642430.7158252113,0.019760625576592222
3642674.8555188924,0.01424634139139909
3642918.995212573,0.010807380585706933
3643163.1349062542,0.00923262620363799
3643407.274599935,0.009036805974169337
3643651.414293616,0.009661781351723048
3643895.553987297,0.010550758695661216
3644139.693680978,0.011318664850504853
3644383.833374659,0.011778923092829102
3644627.97306834,0.011876008239350602
3644872.112762021,0.011596199055667611
3645116.252455702,0.010977479440649446
3645360.392149383,0.010094244301450922
3645604.531843064,0.009041080605447449
3645848.671536745,0.007932926097035595
3646092.8112304257,0.0068396308084552465
3646336.950924107,0.005795092893074658
3646581.090617788,0.004843264200209335
3646825.2303114687,0.004000263268591597
3647069.37000515,0.0032797916835988483
3647313.509698831,0.0027141408204709727
3647557.6493925117,0.002327205050737441
3647801.789086193,0.0021134629497962104
3648045.9287798735,0.0020321622089178454
3648290.0684735547,0.0020204946101896326
3648534.208167236,0.0020330326410471083
3648778.3478609165,0.0020577193532173577
3649022.4875545977,0.0020977697408368773
3649266.627248279,0.002154822947845872
3649510.7669419595,0.0022280361649782837
3649754.9066356407,0.002317041593288549
3649999.0463293213,0.002418755390052041
3650243.1860230025,0.0025270627047285776
3650487.3257166836,0.0026346783564522858
3650731.4654103643,0.002745501343990528
3650975.6051040455,0.002903712946874637
3651219.7447977266,0.003138770775905242
3651463.8844914073,0.0034343037196611498
3651708.0241850885,0.003771325390996408
3651952.1638787696,0.004135875284897492
3652196.3035724503,0.004504429675237856
3652440.4432661314,0.004835325621234718
3652684.582959812,0.005089793848832777
3652928.7226534933,0.005243831500343257
3653172.8623471744,0.005280148162170678
3653417.002040855,0.005186628389655321
3653661.1417345363,0.004963743892796246
3653905.2814282174,0.004634453316107914
3654149.421121898,0.004236532170627222
3654393.5608155793,0.003803271058781879
3654637.70050926,0.003370662676684344
3654881.840202941,0.002984546654888398
3655125.9798966222,0.0026835448165031806
3655370.119590303,0.0024811684374468485
3655614.259283984,0.002340809647890435
3655858.398977665,0.002229887716107215
3656102.538671346,0.002153128303732127
3656346.678365027,0.0021144455359042857
3656590.8180587078,0.002133066693810276
3656834.957752389,0.0022789673943060806
3657079.09744607,0.002641831396665642
3657323.2371397507,0.003410698486733116
3657567.376833432,0.004796144269837058
3657811.516527113,0.006863287258025125
3658055.6562207937,0.009693152586743081
3658299.795914475,0.013259217436750168
3658543.935608156,0.01734597310706737
3658788.0753018367,0.021648711781139016
3659032.214995518,0.025777789687343552
3659276.3546891985,0.029323328938995086
3659520.4943828797,0.03190185214119648
3659764.634076561,0.0332317420569935
3660008.7737702415,0.03316930757400355
3660252.9134639227,0.031719426780597845
3660497.053157604,0.029035835886190395
3660741.1928512845,0.025405699588553377
3660985.3325449657,0.021213761098637554
3661229.4722386464,0.016875301332842957
3661473.6119323275,0.01277046700728271
3661717.7516260087,0.009234864686514965
3661961.8913196893,0.006427517839487015
3662206.0310133705,0.004361849575215154
3662450.1707070516,0.003046836362825739
3662694.3104007323,0.002323963642651264
3662938.4500944135,0.001994407030675424
3663182.589788094,0.001917205223839466
3663426.7294817753,0.0019527870742554881
3663670.8691754565,0.0020207972510589284
3663915.008869137,0.0020770500973434775
3664159.1485628183,0.0021126790850301835
3664403.2882564995,0.002124570189680458
3664647.42795018,0.002110999802935651
3664891.5676438613,0.0020780303405272954
3665135.7073375424,0.0020335681086790097
3665379.847031223,0.0019832829046175227
3665623.9867249043,0.0019334779679803932
3665868.126418585,0.0018890529375026471
3666112.266112266,0.0018517033122237708
3666356.4058059473,0.001822361273735404
3666600.545499628,0.0017967720022256245
3666844.685193309,0.0017736643076369657
3667088.82488699,0.001753372072511264
3667332.964580671,0.0017331884382581764
3667577.104274352,0.0017071866719287065
3667821.2439680328,0.0016732751274441404
3668065.383661714,0.0016367146124108417
3668309.523355395,0.0015983078886173951
3668553.6630490758,0.0015566360772522464
3668797.802742757,0.001509000630930471
3669041.942436438,0.0014566469296375673
3669286.0821301187,0.001404132379640835
3669530.2218238,0.0013515214797858166
3669774.3615174806,0.0013033663580540727
3670018.5012111617,0.0012679720066473138
3670262.640904843,0.0012464067468981599
3670506.7805985236,0.0012384062458069
3670750.9202922047,0.0012449973845398837
3670995.059985886,0.0012660565607215402
3671239.1996795665,0.0012969009115615937
3671483.3393732477,0.001330370306206738
3671727.479066929,0.0013631397876629342
3671971.6187606095,0.0013991214806733793
3672215.7584542907,0.0014431246960257271
3672459.8981479714,0.0014909822468204548
3672704.0378416525,0.001551723808846897
3672948.1775353337,0.0016714927554396242
3673192.3172290144,0.00195022197421936
3673436.4569226955,0.0024481233607225455
3673680.596616376,0.003137016231078954
3673924.7363100573,0.003979670765803439
3674168.8760037385,0.004919179955710451
3674413.015697419,0.005868323280643975
3674657.1553911003,0.006824392340512783
3674901.2950847815,0.008953206343602874
3675145.434778462,0.013311866904646655
3675389.5744721433,0.019539491753066532
3675633.7141658245,0.02696117511095575
3675877.853859505,0.03477652085538534
3676121.9935531863,0.04214064617975978
3676366.133246867,0.04825648244361301
3676610.272940548,0.0524769927429584
3676854.4126342293,0.05439050471699276
3677098.55232791,0.053891999855459144
3677342.692021591,0.05116729140335373
3677586.8317152723,0.04656062809648076
3677830.971408953,0.04054724237296621
3678075.111102634,0.03380069726182723
3678319.2507963153,0.027147835381162333
3678563.390489996,0.021387103028521925
3678807.530183677,0.01719152028367879
3679051.669877358,0.015042386423336454
3679295.809571039,0.015066233697237752
3679539.94926472,0.015983919225304205
3679784.088958401,0.01640808382105119
3680028.228652082,0.016180059238237815
3680272.3683457626,0.015321413645996845
3680516.5080394438,0.013919866637634032
3680760.647733125,0.012121147378531205
3681004.7874268056,0.010114234739127564
3681248.9271204867,0.008088824929706917
3681493.066814168,0.006206041136147089
3681737.2065078486,0.004564738676319707
3681981.3462015297,0.0032011043640954306
3682225.485895211,0.002174384793168588
3682469.6255888916,0.0015334971657950253
3682713.7652825727,0.0016907790675394913
3682957.9049762534,0.002955975446450959
3683202.0446699345,0.00513356184414257
3683446.1843636157,0.007978020276716721
3683690.3240572964,0.011170506177187609
3683934.4637509775,0.014403268927436444
3684178.6034446587,0.017511182998157543
3684422.7431383394,0.02067855595227426
3684666.8828320205,0.024419208365520653
3684911.0225257017,0.02896992542622799
3685155.1622193824,0.036096120757531686
3685399.3019130635,0.051135207674710165
3685643.441606744,0.07764088502650537
3685887.5813004253,0.11393064583406862
3686131.7209941065,0.15608613150065392
3686375.860687787,0.19953860422781594
3686620.0003814683,0.23956947719612887
3686864.140075149,0.27182140879212047
3687108.27976883,0.2927699081327393
3687352.4194625113,0.29968822755951163
3687596.559156192,0.29137631932324076
3687840.698849873,0.2686787213993739
3688084.8385435543,0.23398068649530335
3688328.978237235,0.1910014695153089
3688573.117930916,0.14435699065935106
3688817.2576245973,0.09892955842473268
3689061.397318278,0.05912420184154746
3689305.537011959,0.028392469011098723
3689549.67670564,0.009423821925715364
3689793.816399321,0.002015212145863504
3690037.956093002,0.0008589207574966479
3690282.095786683,0.0008959523591910157
3690526.235480364,0.0009351078894308806
3690770.375174045,0.0009857718775433955
3691014.514867726,0.001072938668577425
3691258.654561407,0.001198129584301863
3691502.7942550876,0.0013552644276190878
3691746.933948769,0.0015353358431017816
3691991.07364245,0.0017379803441277264
3692235.2133361306,0.001954043529507829
3692479.3530298118,0.002171487588340043
3692723.492723493,0.0023815202281171066
3692967.6324171736,0.002569975383793832
3693211.7721108547,0.0027164904017062397
3693455.9118045354,0.0027892661582809147
3693700.0514982166,0.0027697384943481673
3693944.1911918977,0.0026714460091928627
3694188.3308855784,0.0025124028234659035
3694432.4705792596,0.002307941963988258
3694676.6102729407,0.0020792738702464647
3694920.7499666214,0.00184947563712691
3695164.8896603025,0.00164100231260364
3695409.0293539837,0.0014463496772530587
3695653.1690476644,0.0012507929461310352
3695897.3087413455,0.0010644044813610948
3696141.448435026,0.0009053872108097244
3696385.5881287074,0.0007836729745705068
3696629.7278223885,0.0006906818922743085
3696873.867516069,0.0006243351745912895
3697118.0072097504,0.0005812727416688451
3697362.1469034315,0.0005516998460889239
3697606.286597112,0.0005314466511492782
3697850.4262907933,0.0005210994278335573
3698094.565984474,0.0005291510246677039
3698338.705678155,0.0005589681161356219
3698582.8453718363,0.0005953101440327319
3698826.985065517,0.0006232868423977633
3699071.124759198,0.0006399876889655182
3699315.2644528793,0.0006417289312769109
3699559.40414656,0.0006254860761939762
3699803.543840241,0.0005915614337861502
3700047.683533922,0.0005447761700115017
3700291.823227603,0.0004914533448470981
3700535.962921284,0.0004354368047881224
3700780.102614965,0.00037936643425674765
3701024.242308646,0.0003310772109082344
3701268.382002327,0.0003018890818557024
3701512.521696008,0.0002948903308882672
3701756.661389689,0.00030637084164063244
3702000.80108337,0.0003373859656456979
3702244.940777051,0.0003887360046694738
3702489.080470732,0.0004578491993352668
3702733.2201644126,0.0005394687190838632
3702977.359858094,0.0006294435238673457
3703221.499551775,0.0007229303954978672
3703465.6392454556,0.000811481018786489
3703709.778939137,0.0008879687160722738
3703953.918632818,0.0009530160766627049
3704198.0583264986,0.0010085883857548772
3704442.1980201798,0.0010552577906392108
3704686.3377138604,0.0010967960395926318
3704930.4774075416,0.0011390343877914905
3705174.6171012227,0.0011856042007274692
3705418.7567949034,0.001235221445433643
3705662.8964885846,0.0012845316551826913
3705907.0361822657,0.0013287597225592335
3706151.1758759464,0.0013611572204104416
3706395.3155696276,0.0013802690594092032
3706639.4552633082,0.0013861487761434865
3706883.5949569894,0.0013764709200725506
3707127.7346506706,0.0013503323547023327
3707371.8743443512,0.0013095445445807097
3707616.0140380324,0.0012539642255406935
3707860.1537317135,0.0011896561531940242
3708104.293425394,0.0011309820246482721
3708348.4331190754,0.001087603387753655
3708592.5728127565,0.0010635394841341655
3708836.712506437,0.0010625145037728295
3709080.8522001184,0.001087345913032764
3709324.991893799,0.0011358270530244657
3709569.13158748,0.001199867989341727
3709813.2712811613,0.0012879039571975781
3710057.410974842,0.001410671089278323
3710301.550668523,0.0015562604375343458
3710545.6903622043,0.0017104911615636736
3710789.830055885,0.0018612799824647003
3711033.969749566,0.001992833069245803
3711278.109443247,0.0020871986666150116
3711522.249136928,0.002136487772230994
3711766.388830609,0.0021470477557882645
3712010.52852429,0.0021273509738767016
3712254.668217971,0.00208433544913815
3712498.807911652,0.002023215724306471
3712742.947605333,0.0019441308626966802
3712987.087299014,0.001855179709868468
3713231.2269926947,0.00176705380428617
3713475.366686376,0.0016847415042318264
3713719.506380057,0.00161293537143406
3713963.6460737376,0.0015559546938304358
3714207.785767419,0.001520160919246935
3714451.9254611,0.001492702156282319
3714696.0651547806,0.0014557464545038312
3714940.204848462,0.001414967115077076
3715184.344542143,0.0013777851660186635
3715428.4842358236,0.0013528926270912484
3715672.623929505,0.001349647969957124
3715916.7636231855,0.0013732684854784044
3716160.9033168666,0.0014240600598557085
3716405.0430105478,0.0014936100629110716
3716649.1827042284,0.0015719172246309587
3716893.3223979096,0.001656465553836875
3717137.4620915907,0.0017525584310585929
3717381.6017852714,0.0018902002801850087
3717625.7414789526,0.0020828039094555467
3717869.8811726333,0.0023231205307940594
3718114.0208663144,0.002605137686971362
3718358.1605599956,0.002899944403624871
3718602.3002536763,0.0031751338461341178
3718846.4399473574,0.003406131381860286
3719090.5796410386,0.003574399718186516
3719334.7193347192,0.003664965520698421
3719578.8590284004,0.0036665496605878534
3719822.998722081,0.003579288759142596
3720067.138415762,0.0034159102330495045
3720311.2781094434,0.003222599110810548
3720555.417803124,0.003049894906295203
3720799.557496805,0.0029340805759536237
3721043.6971904864,0.0029222096145953835
3721287.836884167,0.0030496560863255695
3721531.976577848,0.0033422831423731425
3721776.1162715293,0.003803792128918862
3722020.25596521,0.004411513280042786
3722264.395658891,0.005181136618143234
3722508.535352572,0.006092577003362243
3722752.675046253,0.007051034311587545
3722996.814739934,0.007963178302355017
3723240.954433615,0.008736220737287387
3723485.094127296,0.009284967321810583
3723729.233820977,0.009544092240840393
3723973.373514658,0.009483669852889315
3724217.513208339,0.009111406333645072
3724461.6529020197,0.008464180047895606
3724705.792595701,0.0076058782579451895
3724949.932289382,0.00659595264483577
3725194.0719830627,0.005506210193477579
3725438.211676744,0.004430168171050131
3725682.351370425,0.0034421275949072933
3725926.4910641056,0.002610249557171318
3726170.630757787,0.0019787026077921765
3726414.7704514675,0.0015631049608612752
3726658.9101451486,0.0013407004541639983
3726903.04983883,0.001222808912740625
3727147.1895325105,0.0011399664292173206
3727391.3292261916,0.0010770698420284192
3727635.468919873,0.0010299139173876731
3727879.6086135535,0.001010530766671347
3728123.7483072346,0.0010292120400752641
3728367.8880009158,0.0010872397252607024
3728612.0276945964,0.001187152299679542
3728856.1673882776,0.0013871556655299933
3729100.3070819583,0.0017335653045546934
3729344.4467756394,0.0022699640592499792
3729588.5864693206,0.0030669730974924175
3729832.7261630013,0.0040958277942219345
3730076.8658566824,0.0052611927344860115
3730321.0055503636,0.006579660165579926
3730565.1452440443,0.008036382717986415
3730809.2849377254,0.009465759750608066
3731053.424631406,0.01071145736294142
3731297.5643250872,0.011638162120606949
3731541.7040187684,0.012143349981453694
3731785.843712449,0.012173569504239923
3732029.98340613,0.011725508193606377
3732274.1230998114,0.010840640187055786
3732518.262793492,0.009596918906733268
3732762.402487173,0.008108944671430404
3733006.542180854,0.0065243823856102195
3733250.681874535,0.00499945415782628
3733494.821568216,0.0036206633478332167
3733738.961261897,0.0024603024570292453
3733983.100955578,0.0015574724504746201
3734227.240649259,0.0008804168728036299
3734471.38034294,0.00044424651526277226
3734715.520036621,0.000277775029416949
3734959.659730302,0.0002538063294526549
3735203.799423983,0.0002413884238636893
3735447.939117664,0.0002467817744244982
3735692.0788113447,0.00027595221707181483
3735936.218505026,0.00034376841930797153
3736180.358198707,0.000470828717076488
3736424.4978923877,0.0006639073582457022
3736668.637586069,0.0009157204047879897
3736912.7772797495,0.0012437248820322544
3737156.9169734307,0.001684070308072133
3737401.056667112,0.0022337265520817745
3737645.1963607925,0.002873492700955188
3737889.3360544736,0.0035626910779183313
3738133.475748155,0.004232206441409661
3738377.6154418355,0.004817262038709677
3738621.7551355166,0.005254327611177181
3738865.894829198,0.005495255805400348
3739110.0345228785,0.00551738970529346
3739354.1742165596,0.005319034402375619
3739598.3139102403,0.004921140719001474
3739842.4536039215,0.004364795665258006
3740086.5932976026,0.0037046546477468717
3740330.7329912833,0.003003172045608002
3740574.8726849644,0.002311621418378873
3740819.0123786456,0.0016761979887498085
3741063.1520723263,0.001142970956072839
3741307.2917660074,0.0007653560620209388
3741551.4314596886,0.0005556362018567518
3741795.5711533693,0.000474285673100594
3742039.7108470504,0.0004954971278342823
3742283.850540731,0.0005782708147944321
3742527.9902344123,0.0006851116848008432
3742772.1299280934,0.0008007770281256293
3743016.269621774,0.0009082438161036599
3743260.4093154552,0.0009959938408178326
3743504.549009136,0.0010526791655161988
3743748.688702817,0.0010709428823461736
3743992.828396498,0.001050536739839722
3744236.968090179,0.0009958762283288486
3744481.10778386,0.0009170393957610989
3744725.247477541,0.0008267439951715333
3744969.387171222,0.0007436256835084143
3745213.526864903,0.0006919337480175008
3745457.666558584,0.0006819305309798407
3745701.806252265,0.0007140491363697571
3745945.945945946,0.0007713314407562788
3746190.0856396267,0.0008335555557460184
3746434.225333308,0.0008906852933107251
3746678.365026989,0.0009487110104324514
3746922.5047206697,0.0015503719770550983
3747166.644414351,0.0044512248174403135
3747410.784108032,0.01101102966118682
3747654.9238017127,0.021980271449758934
3747899.063495394,0.03793914326048148
3748143.203189075,0.05791192264867159
3748387.3428827557,0.07983414556807666
3748631.482576437,0.10154629184543061
3748875.6222701175,0.12410475553425347
3749119.7619637987,0.14837650686689235
3749363.90165748,0.17180820155877632
3749608.0413511605,0.1918535965566569
3749852.1810448417,0.20634027599405624
3750096.3207385223,0.21370151634260415
3750340.4604322035,0.21313685058792758
3750584.6001258846,0.20470932633641553
3750828.7398195653,0.18933497339940528
3751072.8795132465,0.16867472828614283
3751317.0192069276,0.14494677633445105
3751561.1589006083,0.12017465760405033
3751805.2985942895,0.09522832830014527
3752049.4382879706,0.07114607676642426
3752293.5779816513,0.04908056773375076
3752537.7176753324,0.029653593761234054
3752781.857369013,0.014216299589821041
3753025.9970626943,0.004341270426941449
3753270.1367563754,0.0008838517240723626
3753514.276450056,0.0008106744907484392
3753758.4161437373,0.0008292267309145396
3754002.5558374184,0.0008816608962223804
3754246.695531099,0.0009719552171672807
3754490.8352247803,0.002907795370271374
3754734.974918461,0.00836535242505608
3754979.114612142,0.01695624581003964
3755223.2543058232,0.028107237564371196
3755467.393999504,0.04100780053616099
3755711.533693185,0.05473163823708094
3755955.673386866,0.06816110810259296
3756199.813080547,0.08020725795447489
3756443.952774228,0.08999002023187411
3756688.0924679087,0.09671454772054171
3756932.23216159,0.0998675357216558
3757176.371855271,0.09921835558860971
3757420.5115489517,0.09486518515622931
3757664.651242633,0.08728901108144588
3757908.790936314,0.07734862962650507
3758152.9306299947,0.06615480117359654
3758397.070323676,0.05492752454762721
3758641.210017357,0.04488527138746158
3758885.3497110377,0.037120681883753975
3759129.489404719,0.030654123627177385
3759373.6290983995,0.024300634672222737
3759617.7687920807,0.01855554824800161
3759861.908485762,0.013691075378337025
3760106.0481794425,0.009842780558231096
3760350.1878731237,0.006961462190389359
3760594.327566805,0.004995168551687912
3760838.4672604855,0.0038032945382742572
3761082.6069541667,0.00309766716563363
3761326.7466478474,0.00269091618172089
3761570.8863415285,0.002419371423674793
3761815.0260352097,0.002206882556156989
3762059.1657288903,0.002052956741385975
3762303.3054225715,0.0019777134012428643
3762547.4451162526,0.0019771299756388416
3762791.5848099333,0.0037176490162647013
3763035.7245036145,0.008695817908604186
3763279.864197295,0.016386420981878952
3763524.0038909763,0.025964518090071442
3763768.1435846575,0.03639828083420091
3764012.283278338,0.04656254751049768
3764256.4229720193,0.05539046282171446
3764500.5626657004,0.06215616435021918
3764744.702359381,0.06641987061968184
3764988.8420530623,0.06799068366174477
3765232.9817467434,0.06743653801946783
3765477.121440424,0.06598743129465953
3765721.2611341053,0.06479741185322194
3765965.400827786,0.06459361724059859
3766209.540521467,0.06589652444459665
3766453.6802151483,0.06971401764160995
3766697.819908829,0.07726129466745688
3766941.95960251,0.08870584830132332
3767186.0992961912,0.10324279450292347
3767430.238989872,0.11807052223885017
3767674.378683553,0.13012000963740106
3767918.5183772338,0.13809399548998613
3768162.658070915,0.14156706447737316
3768406.797764596,0.14086649978556529
3768650.9374582767,0.13666811108154944
3768895.077151958,0.13031573316131023
3769139.216845639,0.12392574893839581
3769383.3565393197,0.12008019741530392
3769627.496233001,0.12158982340265065
3769871.6359266816,0.13140533844320468
3770115.7756203627,0.15604101287854133
3770359.915314044,0.21554502447651336
3770604.0550077246,0.3214396644180181
3770848.1947014057,0.4632389568100106
3771092.334395087,0.6246412223980001
3771336.4740887675,0.7865340300921115
3771580.6137824487,0.9303871688714516
3771824.75347613,1.0401591480820336
3772068.8931698105,1.1034871478849209
3772313.0328634917,1.1132748262832852
3772557.1725571724,1.0684194586662512
3772801.3122508535,0.9734479343145902
3773045.4519445347,0.8380648588611047
3773289.5916382154,0.6763341254648374
3773533.7313318965,0.5048580112909875
3773777.8710255777,0.3405646187308847
3774022.0107192583,0.19907842938923248
3774266.1504129395,0.09306533016415475
3774510.29010662,0.030158981034852317
3774754.4298003013,0.008419548593632614
3774998.5694939825,0.006480742574796583
3775242.709187663,0.005980974699191885
3775486.8488813443,0.005479012921275672
3775730.9885750255,0.004810787680682604
3775975.128268706,0.0040381085902129465
3776219.2679623873,0.0032374310643152604
3776463.407656068,0.0024886324042644598
3776707.547349749,0.0018640379437532412
3776951.6870434303,0.0014243701293089328
3777195.826737111,0.0012148996124667216
3777439.966430792,0.0011340500357042566
3777684.1061244733,0.0010677651118835424
3777928.245818154,0.001032497120635495
3778172.385511835,0.0010388851265264454
3778416.5252055163,0.0010765626185315902
3778660.664899197,0.0011321859943513451
3778904.804592878,0.0012027312960400105
3779148.944286559,0.0012842737898698803
3779393.08398024,0.001366834077386983
3779637.223673921,0.001435805118060532
3779881.3633676018,0.0014792406782842549
3780125.503061283,0.0014923697906014388
3780369.642754964,0.0014743706226144765
3780613.7824486447,0.0014266454015115781
3780857.922142326,0.0013507081596711573
3781102.0618360066,0.0012500688060918808
3781346.2015296877,0.0011351377742724184
3781590.341223369,0.001017715552203563
3781834.4809170496,0.0009152940794491943
3782078.6206107307,0.0008447841963981351
3782322.760304412,0.0008109356202764956
3782566.8999980926,0.0008066846358766033
